Date	Time	Samples	Channel0	Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7
2021-07-13	11:49:15:124	211	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:15:228	212	1.7511	2.4921	1.7489	1.7393	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:15:332	213	1.7511	2.4921	1.7489	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:15:435	214	1.7511	2.4921	1.7438	1.7444	1.7518	1.748	1.7404	1.7434
2021-07-13	11:49:15:538	215	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:15:642	216	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:15:745	217	1.7511	2.4921	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:15:849	218	1.7459	2.4921	1.7489	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-13	11:49:15:952	219	1.7511	2.4921	1.7489	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:16:055	220	1.7511	2.4972	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-13	11:49:16:159	221	1.7511	2.4921	1.7489	1.7393	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:16:263	222	1.7511	2.4921	1.7489	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:16:367	223	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-13	11:49:16:470	224	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-13	11:49:16:574	225	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:16:677	226	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:16:781	227	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:16:884	228	1.7511	2.4921	1.7489	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:16:989	229	1.7459	2.4921	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:17:093	230	1.7511	2.4921	1.7489	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:17:196	231	1.7459	2.4921	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-13	11:49:17:300	232	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:17:404	233	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:17:508	234	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:17:614	235	1.7511	2.4921	1.7438	1.7393	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:17:719	236	1.7511	2.4921	1.7489	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:17:824	237	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:17:928	238	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:18:031	239	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:18:135	240	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:18:239	241	1.7511	2.4921	1.7489	1.7444	1.7518	1.748	1.7455	1.7434
